property_id,property_name,address_1,difference_from_national_2,strip_mall_gross_floor_area,estimated_data_flag_1,difference_from_national_1,hospital_general_medical_8,alert_meter_has_overlaps,office_gross_floor_area_ft,estimated_values,data_center_pdu_output_meter,electricity_use_grid_purchase,office_number_of_workers,medical_office_mri_machine,municipally_supplied_potable,primary_property_type_self,data_quality_checker_date,hospital_general_medical_15,financial_office_number_of,electricity_use_grid_purchase_1,estimated_data_flag_fuel_1,fuel_oil_5_6_use_kbtu,hospital_general_medical_14,metered_areas_energy,energy_cost,performing_arts_gross_floor,convention_center_gross_floor,costar_property_id,fitness_center_health_club,direct_ghg_emissions_metric,hotel_worker_density_number,energy_star_certification_3,college_university_gross,multifamily_housing_number_6,weather_normalized_site_energy,medical_office_number_of_1,data_center_it_equipment,natural_gas_cost,data_quality_checker_run,multifamily_housing_total_1,restaurant_gross_floor_area,multifamily_housing_total,other_number_of_workers_on,weather_normalized_site_1,energy_star_certification_1,medical_office_number_of,hospital_general_medical_2,nyc_building_identification,k_12_school_gross_floor_area,release_date,ambulatory_surgical_center,office_percent_that_can_be,energy_star_certification_2,community_board,fuel_oil_4_use_kbtu,office_worker_density_number,national_median_energy_cost,retail_store_open_or_closed,national_median_site_eui,electricity_use_generated_2,estimated_savings_from_energy,default_values,district_steam_use_kbtu,hospital_general_medical_11,bank_branch_number_of,difference_from_national,county,multifamily_housing_number,data_center_ups_system
2598405,Queens Boulevard,99-01 Queens Boulevard,Not Available,Not Available,Not Available,20.9,Not Available,Ok,Not Available,No,Not Available,4686596.7,Not Available,Not Available,Not Available,Retail Store,Not Available,Not Available,Not Available,4686597,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,4686596.7,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,4050967,Not Available,2015-04-30T19:15:21.000,Not Available,Not Available,Not Available,406.0,Not Available,Not Available,Not Available,0,68.1,Not Available,0,Yes,Not Available,Not Available,Not Available,20.9,Queens,Not Available,Not Available
2591141,301 East 69th Street,301 East 69th Street,Not Available,Not Available,Not Available,18.2,Not Available,Ok,Not Available,No,Not Available,5033527.1,Not Available,Not Available,Not Available,Multifamily Housing,2015-03-31,Not Available,Not Available,5033525.7,Not Available,Not Available,Not Available,Whole Building,300141.41,Not Available,Not Available,Not Available,Not Available,20.2,Not Available,No,Not Available,0,19505361.7,Not Available,Not Available,0,Yes,0.8934,3100,195,Not Available,0,Not Available,Not Available,Not Available,1072630,Not Available,2015-04-29T13:01:16.000,Not Available,Not Available,Not Available,108.0,Not Available,Not Available,253892.86,Not Available,72.6,Not Available,0,No,14124359,Not Available,Not Available,18.2,Not Available,236,Not Available
2640536,147-21 72 AVE,147-21 72 AVE,Not Available,Not Available,Not Available,5.4,Not Available,Ok,Not Available,No,Not Available,661807.3,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-29,Not Available,Not Available,661807.2,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,200.1,Not Available,No,Not Available,0,4304969.5,Not Available,Not Available,0,Yes,1.0846,Not Available,50,Not Available,0.8,Not Available,Not Available,Not Available,4455316,Not Available,2015-04-30T11:05:26.000,Not Available,Not Available,Not Available,408.0,Not Available,Not Available,0,Not Available,91.2,Not Available,0,No,Not Available,Not Available,Not Available,5.4,Not Available,80,Not Available
1958459,Hotel Pennsylvania,401 Seventh Avenue,Not Available,Not Available,Not Available,-1.6,Not Available,Ok,Not Available,No,Not Available,39183709.1,Not Available,Not Available,Not Available,Hotel,Not Available,Not Available,Not Available,39183715.1,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,220.2,0.35389,No,Not Available,Not Available,180077639.5,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1015191,Not Available,2015-04-30T19:15:21.000,Not Available,Not Available,Not Available,105.0,Not Available,Not Available,Not Available,Not Available,129.5,Not Available,0,No,136747665.9,Not Available,Not Available,-1.6,Manhattan,Not Available,Not Available
1423560,55 Broad Street LP,55 Broad Street,Not Available,Not Available,Not Available,-16.6,Not Available,Ok,400143,No,Not Available,25110955,985,Not Available,Not Available,Office,2015-04-28,Not Available,Not Available,25110955.2,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,42925242.6,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,18,Not Available,Not Available,Not Available,Not Available,1000821,Not Available,2015-04-30T12:33:54.000,Not Available,100,Not Available,101.0,Not Available,2.46162,Not Available,Not Available,127.8,Not Available,0,No,18633713.5,Not Available,Not Available,-16.6,Manhattan,Not Available,Not Available
1472861,1633 Broadway - Paramount Plaza,1633 Broadway,Not Available,Not Available,Not Available,-22.5,Not Available,Ok,2692740,No,Not Available,145532138,7500,Not Available,Not Available,Office,Not Available,Not Available,Not Available,145532138.4,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,281969859.9,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,09/29/2009,Not Available,Not Available,1024812,Not Available,2015-04-20T11:15:27.000,Not Available,100,06/30/2010,105.0,Not Available,2.78527,Not Available,Not Available,130.3,Not Available,0,No,141205930.5,Not Available,Not Available,-22.5,USA,Not Available,Not Available
2379738,New York City District Council Of Carpenters Pension Fund,395 Hudson Street,Not Available,Not Available,Not Available,-14.9,Not Available,Ok,620327,No,Not Available,43125897.1,2130,Not Available,Not Available,Office,2015-05-01,Not Available,Not Available,43125905.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,18.9,Not Available,No,Not Available,Not Available,50815623.7,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,0,12/19/2013,Not Available,Not Available,1010382,Not Available,2015-05-01T15:08:57.000,Not Available,100,08/31/2014,102.0,Not Available,3.43367,Not Available,Not Available,97.5,Not Available,0,No,8247466.5,Not Available,Not Available,-14.9,United States,Not Available,N+1
2598414,51 West 81st Street Corporation,51 West 81st Street,Not Available,Not Available,Not Available,-14.6,Not Available,Ok,Not Available,No,Not Available,1466714.8,Not Available,Not Available,Not Available,Multifamily Housing,2015-03-31,Not Available,4,1466714.7,Not Available,Not Available,Not Available,Whole Building,6908.11,Not Available,Not Available,Not Available,Not Available,326,Not Available,No,Not Available,0,7306848.6,Not Available,Not Available,3332.96,Yes,1.32774,Not Available,125,Not Available,0.6,Not Available,Not Available,Not Available,1031134,Not Available,2015-04-29T13:01:16.000,Not Available,Not Available,Not Available,107.0,Not Available,Not Available,8088.72,0,88,Not Available,0,Yes,Not Available,Not Available,Not Available,-14.6,New York,63,Not Available
2518219,10174 - 145 East 57th Street,145 - 147 East 57th Street,Not Available,Not Available,Not Available,-47.2,Not Available,Ok,49600,No,Not Available,2236122.4,300,Not Available,Not Available,Office,Not Available,Not Available,Not Available,2236122.4,Not Available,Not Available,Not Available,Whole Building,278359.39,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,4631087.6,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1036908,Not Available,2015-04-30T14:04:30.000,Not Available,100,Not Available,106.0,Not Available,6.04839,527069.88,0,132.7,Not Available,0,Yes,2573253.7,Not Available,Not Available,-47.2,Not Available,Not Available,Not Available
2386537,1160 Third Avenue - Frost Owners Corp,1160 Third Avenue,Not Available,Not Available,Not Available,46.3,Not Available,Ok,Not Available,No,Not Available,5793197.7,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,5793197.3,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,700.9,Not Available,No,Not Available,0,18989585.5,Not Available,Not Available,Not Available,No,1.17457,Not Available,164,Not Available,0.9,Not Available,Not Available,Not Available,1076299,Not Available,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,108.0,Not Available,Not Available,Not Available,0,85.4,Not Available,0,Yes,Not Available,Not Available,Not Available,46.3,Not Available,215,Not Available
2383152,32 Gramercy Park South,32 Gramercy Park South,Not Available,Not Available,Not Available,1814.7,Not Available,Ok,600,No,Not Available,3352315.4,1,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,3352315.6,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,21,Not Available,No,Not Available,0,302809735,Not Available,Not Available,Not Available,No,1.25722,Not Available,185,Not Available,0,Not Available,Not Available,Not Available,1017928,Not Available,2015-07-31T15:12:54.000,Not Available,100,Not Available,106.0,Not Available,1.66667,Not Available,0,104.6,Not Available,0,Yes,314127610,Not Available,Not Available,1814.7,Not Available,194,Not Available
1536164,ATCO - 555 Fifth Avenue,555 Fifth Avenue,Not Available,Not Available,Not Available,-34.6,Not Available,Ok,207357,No,Not Available,13925114.6,695,Not Available,Not Available,Office,2015-04-24,Not Available,Not Available,13925115.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,16336650.1,Not Available,Not Available,Not Available,Yes,Not Available,1800,Not Available,Not Available,Not Available,02/09/2015,Not Available,Not Available,1035401,Not Available,2015-04-24T12:22:50.000,Not Available,100,08/31/2015,105.0,Not Available,3.35171,Not Available,0.05859,104.4,Not Available,0,No,2681877.1,Not Available,Not Available,-34.6,USA,Not Available,Not Available
2630969,26 EBBITTS ST HELM,26 EBBITTS ST HELM,Not Available,Not Available,Not Available,-12.3,Not Available,Ok,Not Available,No,Not Available,2380997.2,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,2380997.3,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,358,Not Available,No,Not Available,127,8904408.2,Not Available,Not Available,0,No,1.02906,Not Available,127,Not Available,0.5,Not Available,Not Available,Not Available,5105546,Not Available,2015-04-30T16:30:39.000,Not Available,Not Available,Not Available,503.0,Not Available,Not Available,0,Not Available,84.3,Not Available,0,No,Not Available,Not Available,Not Available,-12.3,Not Available,170,Not Available
2636809,225 West 37th Street,225 West 37th Street,Not Available,Not Available,Not Available,-47.9,Not Available,Ok,175565,No,Not Available,5042936.3,313,Not Available,Not Available,Office,2015-04-02,Not Available,Not Available,5042936,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,410.3,Not Available,Yes,Not Available,Not Available,10172094.1,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1014457,Not Available,2015-04-13T13:51:23.000,Not Available,100,Not Available,105.0,5440704.4,1.78282,Not Available,Not Available,114.7,Not Available,0,No,Not Available,Not Available,Not Available,-47.9,Not Available,Not Available,Not Available
2638875,610 West End Ave,610 West End Ave,Not Available,Not Available,Not Available,-1,Not Available,Ok,Not Available,No,Not Available,3159215.2,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,3159215.2,No,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,670.5,Not Available,No,Not Available,0,15716068.7,Not Available,Not Available,0,No,0.32195,Not Available,57,Not Available,0.7,Not Available,Not Available,Not Available,1033312,Not Available,2015-04-30T14:18:35.000,Not Available,Not Available,Not Available,107.0,0,Not Available,0,Not Available,90,Not Available,0,No,Not Available,Not Available,Not Available,-1,Not Available,160,Not Available
2612560,Walter & Samuels - 15 W 36th,15 W 36th,Not Available,Not Available,Not Available,-31.6,Not Available,Ok,72755,No,Not Available,2328985.1,166,Not Available,Not Available,Office,2015-04-16,Not Available,Not Available,2328985.1,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,245.6,Not Available,Yes,Not Available,Not Available,5441852.3,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,0,11/16/2011,Not Available,Not Available,1015930,Not Available,2015-04-20T15:16:49.000,Not Available,100,06/30/2012,,Not Available,2.28163,Not Available,0,99.4,Not Available,0,No,Not Available,Not Available,Not Available,-31.6,Not Available,Not Available,Not Available
