cfmc_case_id,qsharetravelcode06,qtripplanning7,gfocusaa1_qfocusaa5_ma5,gcarreduce1_qcarreduce2_ma,gfocusaa1_qfocusaa1_ma4,qtemphigh_append,qsharetravelcode02,qtripplanning2,qusetravelcode15,qagegender,qusetravelcode25,qagecode_final2,qridehail8,qdisability3,qtimehome4,qschooltravelcode02,qziptravel8,qschooltravelcode18,qemployment,qsharepurpose08,qridehail7,qzipwork3,qschooltransitfrom7,gfocusaa1_qfocusaa1_ma8,qshare5,qpreridehailcode09,qbenefits10,gfocusaa1_qfocusaa5b_ma6,weekend_number_of_trips,qschooltransitfrom5,gfocusaa1_qfocusaa5b_ma3,gfreight1_qfreight4_ma,qbikestore1,qschooltransitfrom4,qpreridehailcode12,qschooltravelcode03,qsharetravelcode08,gfocusaa1_qfocusaa6_ma1,qtimehome5,agegenwt,qpreridehailcode20,qbiketype2,qbiketype5,qtemplow_append,qridehailpurpose02,qschooltravelcode22,gfocusaa1_qfocusaa4_ma7,qreachtravel4,qziptravel_other7,qusetravelcode18,gfocusaa1_qfocusaa2_ma2,qbikestore5,qridehailpurpose10,qbikestore9,qwpsurveyzone06,qshare3,qbenefits01,qbikestore_other7,qsharetravelcode03,qwpsurveyzone02,qpreridehailcode10,gfocusaa1_qfocusaa2_ma4,qborough2,qnocitibike5,gimprove1_qimprove5_ma,qshare4,qbenefits08,filt_number_of_trips,gcarincrease1_qcarincrease2_ma,qpreridehailcode21,gfocusaa1_qfocusaa5b_ma4,gcarreduce1_qcarreduce5_ma,qsharetravelcode07,gcarincrease1_qcarincrease6_ma,qschooltravelcode26,qsharepurpose04,qtimehome2,qdisability2,qridehailpurpose_other9,qschooltravelcode04,gfocusaa1_qfocusaa2_ma8,eduwt,qpreridehailcode23,starttime_est,qcarmiles,qbenefits_other11,qcarpark2,gfocusaa1_qfocusaa2_ma6,qpreridehailcode03,weekday_filt_trips,qchildrenschoolzip4,gfocusaa1_qfocusaa4_ma2,qlanguageoe,qborough3,gfocusaa1_qfocusaa1_ma3,qsharepurpose05,qtripplanning1,qtripplanning5,qrace_other6,qpreridehailcode06,qsharepurpose06,qusetravelcode10,qschooltravelcode23,qbikestore2,qusetravelcode04,qnumber_of_trips_taken,qsharetravelcode04,gfocusaa1_qfocusaa5_ma3,qridehail_freq,gfocusaa1_qfocusaa3_ma2,qprecipitation_append,qtimehome6,qridehailpurpose01,qnocitibike6,qsharetravelcode25,qridehailpurpose03,gfocusaa1_qfocusaa4_ma5,qridehailpurpose08,gfreight1_qfreight2_ma,qbiketype1,qbenefits06,gfocusaa1_qfocusaa2_ma3,qnocitibike7,qschooltravelcode09,qsafety6,qbenefits12,qnocitibike4,gfocusaa1_qfocusaa3_ma8,qschooltransitfrom3,qbikestore3,qziptravel6,qusetravelcode13,boroughwt,qtimework3,qage,qborough4,qwelfare2,qemployment_other10,gfocusaa1_qfocusaa1_ma1,qpreridehailcode24,qbikestore7,qschooltravelcode25,qziptravel3,gfocusaa1_qfocusaa6_ma3,qrent,qsharepurpose03,qschooltransitto_other5,qusetravelcode23,qtimehome1,qusetravelcode02,qsharetravelcode10,qagecode_final5,gcarincrease1_qcarincrease5_ma,gcarreduce1_qcarreduce6_ma,qpreridehailcode15,qzipcmb,gfocusaa1_qfocusaa5b_ma1
10000555, ,0,0, ,1,79, ,0,0,3,0,0,0,0,12:00 AM, , , ,1, ,0, , ,0,0,0,0,1, , ,0,4, , ,0, , ,0, ,2,0, , ,59,1, ,0, , ,1,0, ,0, ,0,0,0, , ,0,0,0,1,0,1,0,0,2, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-02T00:00:00.000, , , ,0,0,2, ,0,1,0,0, ,1,0, ,0, ,0, , ,1,2.0, ,0,5,0,0.01, ,0,0, ,0,1,0,5, ,0,1,0, , ,0,1,0, , , ,0,1, ,38,0,0, ,0,0, , , ,0,1.0, , ,0,12:30 AM,1, ,0, , ,1,10034,1
10000402, ,0,0, ,0,61, ,0,0,5,0,0,0,0, ,0, ,0,1, ,0, ,0,0,0,0,0,1, ,0,0,6,0,0,0,0, ,0, ,3,0,0,0,53,0,0,0, , ,0,0,0,0,0,0,0,0, , ,0,0,0,0,0,2,0,0, , ,0,0, , , ,0, , ,0, ,0,0,1,0,2017-05-23T00:00:00.000,4, ,0,0,0, , ,0,1,1,0, ,0,1, ,0, ,0,0,0,0,0.0, ,0,6,0,0.59, ,0,0, ,0,0,0,4,1,0,0,1,0,2,0,0,0,0,1, ,0,3, ,56,0,0, ,1,0,0,0, ,0,2.0, , ,0,varies,1, ,1, , ,0,11356,0
10002080,0,0,0, ,1,77,0,0,0,11,0,0,0,0, ,0,0,0,1,0,0, , ,0,0, ,0,0, , ,0,3,0, , ,0,0,0, ,5, ,0,0,60, ,0,0, , ,0,0,0, ,0,0,0,0, ,0,1, ,0,0,0,3,0,0,2, , ,0, ,0, ,0,0, ,0, ,0,0,1, ,2017-06-27T00:00:00.000,1, ,0,0, ,2, ,1,1,1,1,1,1,0, , ,0,0,0,0,0,2.0,0,1, ,0,0.18, , ,0,0, ,1, ,3,1,0,0,0,0,3,0,0,0, ,1,0,0,3, ,52,0,0, ,1, ,0,0,1,1,1.0,0, ,0,6:00pm,1,0,0, , , ,11104,0
10001413, ,0,0, ,0,84, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,3, , , ,69, , ,0, , ,0,0, , , , ,0, , , , , ,1,1,1,2,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-15T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.29, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,1, ,87,0,0, ,0, , , , ,0,, , ,0, ,1, ,0, , , ,10038,0
10000969, ,0,0, ,1,58, ,0,0,9,0,1,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,1, , ,0,3,0, , ,0, ,0, ,4, ,0,0,52, ,0,0, , ,0,0,0, ,0,0,0,1, , ,0, ,1,0,0,2,0,0,10, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-06-07T00:00:00.000,4, ,0,0, ,10, ,1,20,0,0, ,1,0, , , ,0,0,0,0,10.0, ,1, ,0,0.06, , ,0, , ,1, ,5,1,1,0,0,0,1,0,0,0, ,1, ,0,4, ,34,0,0, ,1, ,0,0, ,0,1.0, , ,0,6 .m.,1, ,0, , , ,10463,1
10000570, ,0,0, ,0,79, ,1,0,9,0,1,0,0, , , , ,6, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,1, ,4, , , ,59, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,1,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-06-02T00:00:00.000, , , ,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,0.0, ,0, ,0,0.01, , ,0, , ,0, ,3, , ,1,0, , , ,0,0, , , ,0,1, ,27,0,1, ,1, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10035,0
10000578, ,0,0,5,1,76, ,0,0,4,0,0,0,0, ,1, ,0,1, ,0, ,0,0,0, ,0,0, ,0,0,2,0,0, ,0, ,1, ,2, ,0,0,57, ,0,0, , ,0,1,0, ,0,0,0,0, , ,0, ,0,0,0,1,0,0,3, , ,0,5, , ,0, , ,0, ,0,0,2, ,2017-06-03T00:00:00.000,4, ,0,1, ,3, ,1,1,1,0, ,1,0, , , ,0,0,1,0,3.0, ,1, ,1,0.01, , ,0, , ,0, ,6,1,0,0,0,0,2,0,0,0,0,0, ,0,3, ,50,0,0, ,1, ,0,0, ,0,2.0, , ,0,4:30pm,1, ,0, ,2, ,11375,0
10001659, ,0,0, ,0,83, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0,0, ,0, , ,0,6,0, ,0, , ,0, ,6,0,0,0,71,0, ,0, , ,0,0,0,0,0, ,0, , , , ,0,0,1,0,2,0, ,2, ,0,0, , , , , , ,0, , ,0,1,0,2017-06-21T00:00:00.000, , , ,1,0,2, ,0,20,0,0, ,0,0, ,0, ,0, ,1,0,2.0, ,0,5,0,0.0, ,0,0, ,0,1,0,6,1, ,0,0, , , ,0,0, ,0, ,0,1, ,65,0,1, ,0,0,0, , ,0,1.0, , ,0, ,1, ,0, , ,0,10029,0
10000843, ,0,0, ,0,70, ,0,0,10,0,0,0,0,2pm,0, ,0,2, ,0, , ,0,0, ,0,0,2, ,0,5, , , ,0, ,0, ,5, , , ,56, ,0,0, , ,0,0, , , ,0,0,1, , ,0, ,0,0,1,3,0,0,2, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-06-05T00:00:00.000,3, ,0,0, , , ,0,1,0,0, ,1,0, , , ,0,0, ,0,2.0, ,0, ,0,0.09, , ,0, , ,0, ,4, ,0,0,0,0,5,0,0,0, , , ,0,5, ,43,1,0, ,1, , ,0, ,0,2.0, , ,0, ,0, ,0, , , ,10308,0
10001295, ,0,0, ,0,94, ,0,0,7,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,7, , , ,77, , ,0, , ,0,0, , , ,0,0, , , ,0, ,0,0,1,4,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-06-14T00:00:00.000,2, ,0,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.01, , ,0, , ,0, ,5, , ,0,0, ,2, ,0,0, , , ,0,2, ,999,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,0, , , ,11221,0
10000189, ,0,0, ,0,65, ,0,0,8,0,0,0,0, , , , ,6, ,0, , ,0,1, , ,0,2, ,0,4, , , , , ,0, ,4, , , ,55, , ,0, , ,0,0, , , , ,0, , , , , ,1,0,1,3,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-05-21T00:00:00.000,7, ,0,0, , , ,0,6,0,0, ,1,0, , , ,0, , ,0,2.0, ,0, ,1,0.01, , ,0, , ,0, ,4, , ,0,0, ,4, ,0,0, , , ,0,2, ,22,0,0, ,0, , , , ,1,1.0, , ,0, ,1, ,0, , , ,11228,0
10001430, ,0,0, ,0,76, ,0,0,12,0,0,0,0, , , , ,4, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,6, , , ,64, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,1,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-16T00:00:00.000, , , ,0, , , ,1,2,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,1, ,61,0,1, ,0, , , , ,0,1.0, , ,0, ,1, ,1, , , ,10034,0
10001484, ,0,0, ,1,68, ,0,0,12,0,0,0,1,2: 30 PM, , , ,2, ,0, , ,0,0, ,0,0, , ,0,4,0, , , , ,1, ,6, ,0,0,63, , ,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,1,1,3,0,0,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-17T00:00:00.000, , , ,0, ,2, ,0,1,0,0, ,0,1, , , ,0, ,1,0,2.0, ,0, ,0,0.0, , ,0, , ,0, ,4,1,0,0,0, , ,0,0,0, ,0, ,0,1, ,55,0,1, ,0, ,0, , ,0,1.0, , ,0, ,1, ,1, , , ,10025,0
10001333, ,0,0, ,0,94, ,0,0,11,0,0,0,0, ,0, ,0,3, ,0, , ,0,0, , ,0, , ,0,6, , , ,0, ,0, ,5, , , ,77, ,0,0, , ,0,0, , , ,0,0, , , ,0, ,0,0,1,2,0, , , , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-14T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0,0, ,1,0.0, ,0, ,0,0.01, , ,0, , ,0, ,5, , ,0,0,0, , ,0,0, , , ,0,2, ,50,0,1, ,1, , ,0, ,0,1.0, , ,0, ,1, ,0, , , ,11211,0
10000766, ,0,0, ,0,73, ,0,0,11,0,0,0,0, ,0, ,0,4, ,0, , ,0,0, , ,0,0, ,0,6,0, , ,0, ,0, ,5, ,0,0,55, ,0,0, , ,0,0,0, ,0, ,0, , , , , ,0,0,0,4,0, , , , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-04T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0,0,1,0,0.0, ,0, ,0,0.01, , ,0, , ,0, ,6,1, ,0,0,0, , ,0,0, ,0, ,0,2, ,48,0,0, ,1, ,0,0, ,0,2.0, , ,0, ,1, ,0, , , ,11213,0
10001156, ,0,0, ,0,85, ,0,0,11,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0,2, ,0,5,0, , , , ,1, ,5, ,0,0,66, , ,0, , ,0,0,0, ,0,0,0,0, , ,0, ,0,1,0,2,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-11T00:00:00.000,4, ,0,0, , , ,0,1,0,1, ,1,0, , , ,0, ,0,0,2.0, ,1, ,0,0.0, , ,0, , ,0, ,4,1,0,1,0, ,1,0,0,0, ,1, ,0,1, ,54,0,0, ,1, ,0, , ,1,1.0, , ,0,630,1, ,0, , , ,10038,0
10001779, ,0,0, ,0,83, ,0,0,4,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,4,0, , , , ,0, ,2, ,0,0,76, , ,0, , ,0,0,0, ,0, ,0,0, , , , ,1,0,1,3,0,0,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-23T00:00:00.000,2, ,1,0, ,2, ,0,1,0,0, ,1,0, , , ,0, ,0,0,2.0, ,0, ,0,0.04, , ,0, , ,0, ,6,1,0,0,0, ,2,0,0,0, ,0, ,0,2, ,51,0,0, ,0, ,1, , ,0,2.0, , ,0,600pm,1, ,0, , , ,11203,0
10002199, ,0,0, ,1,78, ,0,0,10,0,0,0,0,it varies,0, ,0,2, ,0, , ,0,0, ,0,0, , ,0,4, , , ,0, ,0, ,5, , , ,61, ,0,0, , ,0,0, , , ,0,0,0, , ,0, ,1,0,0,2,0,0, , , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-28T00:00:00.000, , , ,0, , ,11219,0,1,0,1, ,0,1, , , ,0,0, ,0,, ,0, ,0,0.0, , ,0, , ,0, ,5, ,0,1,0,0, ,0,1,1, , , ,0,2, ,37,0,0, ,1, , ,1, ,0,1.0, , ,0, ,1, ,0, , , ,11219,0
10001309, ,0,0, ,0,94, ,0,0,10,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,5, , , , , ,0, ,5, , , ,77, , ,0, , ,0,1, , , , ,0,0, , , , ,1,0,1,2,0,0,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-14T00:00:00.000, , , ,1, ,1, ,0,2,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.01, , ,0, , ,0, ,6, ,0,1,0, , ,0,0,0, , , ,0,4, ,40,0,0, ,0, , , , ,0,1.0, , ,0,5pm,1, ,0, , , ,10453,1
10000436, ,0,0, ,0,69, ,0,0,12,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,99, , , , , ,0, ,6, , , ,56, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,99,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-05-24T00:00:00.000,7, ,1,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,1, , ,1, ,99, , ,0,0, ,4, ,0,0, , , ,0,5, ,62,1,0, ,0, , , , ,0,2.0, , ,0, ,0, ,1, , , ,10303,0
10001622, ,0,1, ,1,83, ,0,0,13,0,0,0,0, , , , ,5, ,0, , ,0,0, , ,0, , ,0,6,0, , , , ,0, ,6, ,0,0,71, , ,1, , ,0,1,0, ,0, ,0, , , , , ,1,1,0,3,0, ,1, , ,0, , , , , , ,0, , ,0,2, ,2017-06-20T00:00:00.000,7, ,0,1, ,1, ,0,1,0,1, ,0,1, , , ,0, ,0,0,1.0, ,1, ,0,0.03, , ,0, , ,0, ,6,1, ,1,1, ,5, ,0,0, ,0, ,0,1, ,77,0,0, ,1, ,1, , ,0,2.0, , ,0, ,0, ,0, , , ,10021,0
10000659, ,0,0, ,0,73, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,2, ,0,6, , , , , ,0, ,3, , , ,55, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,3,0, ,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-04T00:00:00.000,3, ,1,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,2.0, ,0, ,1,0.01, , ,0, , ,1, ,3, , ,0,0, ,3, ,0,0, , , ,0,5, ,85,1,0, ,0, , , , ,0,2.0, , ,0, ,0, ,0, , , ,10314,0
10000890, ,0,1, ,0,67, ,0,0,12,0,0,0,0, , , , ,10, ,0, , ,0,0, , ,1, , ,0,4,0, , , , ,0, ,6, ,0,0,58, , ,0, , ,0,0,0, ,0, ,0, , , , , ,1,1,0,2,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-06-06T00:00:00.000, , , ,0, , , ,0,1,0,0, ,1,0, , , ,0, ,0,0,0.0, ,0, ,0,0.02, , ,0, , ,0, ,3,1, ,0,0, , , ,0,0, ,1, ,0,1, ,62,0,0, ,1, ,0, , ,0,2.0, , ,0, ,0, ,1, , , ,10031,0
10000682, ,0,0, ,0,73, ,1,0,11,0,0,0,0, ,0, ,0,4, ,0, , ,0,0, , ,1,1, ,0,4, , , ,0, ,0, ,5, , , ,55, ,0,0, , ,0,0, , , , ,0, , , , , ,0,1,0,1,0, ,1, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-04T00:00:00.000,2, ,1,0, , , ,0,1,0,0, ,0,0, , , ,0,0, ,0,1.0, ,0, ,0,0.01, , ,0, , ,1, ,3, , ,1,1,0,2, ,0,0, , , ,0,1, ,46,0,0, ,0, , ,0, ,0,1.0, , ,0, ,1, ,0, , , ,10036,0
10001993, ,0,0, ,0,79, ,0,0,14,0,0,0,1, , , , ,10, ,0, , ,0,0,0, ,0,5, ,0,5, , ,0, , ,0, ,7,0, , ,64,0, ,0, , ,0,1, ,0, , ,0, , , , ,0,1,0,0,3,0, ,5, ,0,0, , , , , , ,0, , ,0,1,0,2017-06-26T00:00:00.000,3, ,1,1,0, , ,0,1,0,0, ,0,0, ,0, ,0, , ,0,5.0, ,0,5,0,0.0, ,0,0, ,0,0,0,4, , ,1,0, ,2, ,0,0, , , ,0,2, ,999,0,0, ,1,0, , , ,0,2.0, , ,0, ,1, ,0, , ,0,11203,1
10000335, ,0,1, ,0,61, ,0,0,13,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,6, , , ,53, , ,0, , ,0,1, , , , ,0, , , , , ,1,0,1,2,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-05-23T00:00:00.000, , , ,1, , , ,0,2,0,0, ,0,1, , , ,1, , ,0,0.0, ,0, ,0,0.59, , ,0, , ,1, ,3, , ,1,0, , , ,0,0, , , ,0,2, ,83,0,0, ,0, , , , ,0,2.0, , ,0, ,1, ,0, , , ,11208,0
10002131, ,0,1, ,0,77, ,0,0,12,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,1, , ,0,4, , , , , ,0, ,6, , , ,60, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,2,0, , , , ,1, , , , , , ,0, , ,0,1, ,2017-06-27T00:00:00.000, , , ,1, , , ,0,2,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,1,0.18, , ,0, , ,1, ,3, , ,1,0, , , ,0,0, , , ,0,1, ,60,0,0, ,1, , , , ,0,1.0, , ,0, ,1, ,1, , , ,10031,0
10001218, ,0,0, ,0,90, ,0,0,8,0,0,0,0, , , , ,4, ,0, , ,0,0, , ,0,1, ,1,5, , , , , ,1, ,4, , , ,72, , ,0, , ,0,0, , , , ,0, , , , , ,1,0,0,1,0, ,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-12T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,1,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,1,0, , , ,0,2, ,24,0,0, ,1, , , , ,0,1.0, , ,0, ,0, ,0, , , ,11211,0
10002117, ,0,0, ,1,77, ,0,0,13,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,6, , , , , ,0, ,6, , , ,60, , ,0, , ,0,0, , , ,0,0,0, , ,0, ,1,1,0,3,0,1,3, , ,0, , , , , , ,0, , ,0,2, ,2017-06-27T00:00:00.000,3, ,0,0, ,3, ,0,1,0,1, ,1,0, , , ,0, , ,0,3.0, ,0, ,0,0.18, , ,0, , ,0, ,5, ,0,1,0, ,4,0,1,0, , , ,0,1, ,66,0,0, ,1, , , , ,0,1.0, , ,0,7pm,1, ,0, , , ,10024,0
10001593, ,0,0, ,0,88, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0,4, ,0,4, , , , , ,0, ,3, , , ,70, , ,0, , ,0,0, , , , ,0,0, , , , ,1,1,0,1,0,0,4, , ,0, , , , , , ,0, , ,0,2, ,2017-06-19T00:00:00.000,4, ,0,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,4.0, ,1, ,0,1.35, , ,0, , ,0, ,4, ,0,0,0, ,3,0,1,0, , , ,0,1, ,56,0,0, ,1, , , , ,0,2.0, , ,0,9pm,1, ,1, , , ,10010,0
10000104, ,0,1, ,1,90, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,1, , ,1,5, , , , , ,0, ,3, , , ,65, , ,0, , ,0,1, , , ,0,0,0, , ,0, ,0,1,0,2,0,0,2, , ,0, , , , , , ,0, , ,0,1, ,2017-05-18T00:00:00.000,1, ,0,1, ,2, ,1,1,0,0, ,0,1, , , ,0, , ,0,2.0, ,0, ,0,0.0, , ,0, , ,0, ,6, ,0,1,0, ,2,0,0,1, , , ,0,1, ,55,0,0, ,1, , , , ,0,1.0, , ,0,2:00 AM,1, ,1, , , ,10034,1
10001422, ,0,0, ,0,76, ,0,0,6,0,0,0,0,100 pm, , , ,2, ,0, , ,0,0,0,0,0, , ,0,4,0, ,0, , ,1, ,3,0,0,0,64,0, ,0, , ,0,0,0,0,0,0,0,0, , ,0,0,0,1,0,3,0,0, , ,0,0, , , , , , ,0, , ,0,2,0,2017-06-16T00:00:00.000, , , ,0,0, , ,0,1,0,0, ,0,1, ,0, ,0, ,0,0,0.0, ,0,5,0,0.0, ,0,0, ,0,0,0,4,1,0,0,0, , ,0,0,0, ,1, ,0,1, ,67,0,0, ,1,0,0, , ,0,2.0, , ,0, ,0, ,0, , ,0,10023,0
10001334, ,0,0, ,0,94, ,0,0,13,0,0,0,0, , , , ,10, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,6, , , ,77, , ,1, , ,0,1, , , ,0,0, , , ,0, ,0,0,1,1,0, ,1, , ,0, , , , , , ,0, , ,0,2, ,2017-06-14T00:00:00.000, , , ,0, ,1, ,0,1,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.01, , ,0, , ,0, ,4, , ,0,0, , , ,0,0, , , ,0,2, ,65,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11213,0
10002064, ,0,0, ,0,77, ,0,0,8,0,0,0,0, ,1, ,0,6, ,0, ,0,0,0, , ,0, ,0,0,4,0,0, ,0, ,1, ,4, ,0,0,60, ,0,0, , ,0,0,0, ,0, ,0, , , , , ,1,0,0,3,0, , , , ,1, , , ,0, , ,0, ,1,0,2, ,2017-06-27T00:00:00.000, , , ,0, , , ,0,3,1,0, ,1,0, , , ,0,0,1,0,0.0, ,1, ,0,0.18, , ,0, , ,0, ,4,1, ,0,0,0, , ,0,0,0,0, ,0,3, ,23,0,0, ,1, ,0,0, ,1,1.0, , ,0, ,1, ,0, , , ,11106,0
10000768, ,0,0, ,1,73, ,0,1,12,0,0,0,0, ,1, ,0,1, ,0, ,0,0,0, ,0,0,0,0,0,4, ,0, ,0, ,1, ,6, , , ,55, ,0,0, , ,0,0, , , ,0,0,0, , ,0, ,1,0,1,1,0,0, , , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-04T00:00:00.000, , , ,0, , , ,0,1,0,1, ,1,0, , , ,0,0, ,0,0.0, ,0, ,0,0.01, , ,0, , ,0, ,4, ,0,0,0,0, ,0,0,0,0, , ,0,2, ,60,0,0, ,1, , ,0, ,0,1.0, , ,0,7:30pm,1, ,1, , , ,11231,0
10001507, ,0,0, ,1,68, ,0,0,11,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,1, , ,0,4, , , , , ,0, ,5, , , ,63, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,3,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-17T00:00:00.000, , , ,0, ,2, ,0,1,0,0, ,1,0, , , ,0, , ,0,2.0, ,0, ,0,0.0, , ,0, , ,0, ,3, , ,0,0, , , ,0,0, , , ,0,1, ,48,0,1, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10023,0
10000824, ,0,0, ,1,70, ,0,0,10,0,0,0,0, ,0, ,0,4, ,0, ,0,0,0, , ,0,4,0,1,4,0,0, ,1, ,1, ,5, ,0,0,56, ,1,0, , ,0,1,0, ,0, ,0, , , , , ,1,0, ,3,0, ,4, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-05T00:00:00.000,4, ,1,0, , , ,1,1,0,1, ,1,0, , , ,0,0,0,0,4.0, ,0, ,1,0.09, , , , , ,1, ,5,1, ,1, ,0,2, , ,0,0,0, ,0,2, ,39,0,0, ,1, ,0,1, ,1,2.0, , ,0, ,1, ,0, , , ,11219,1
10000863, ,0,0, ,0,67, ,0,0,11,0,0,0,0,9pm, , , ,2, ,0, , ,0,0,0,0,0, , ,1,5, , ,0, , ,0, ,5,0, , ,58,0, ,0, , ,0,1, ,0, ,0,0,0, , ,0,0,0,0,0,1,0,0, , ,0,0, , , , , , ,0, , ,0,1,0,2017-06-06T00:00:00.000,7, ,1,0,1, , ,0,2,0,0, ,1,0, ,0, ,0, , ,0,0.0, ,0,5,0,0.02, ,0,0, ,0,0,0,4, ,0,0,0, ,2,0,1,0, , , ,0,4, ,48,0,0, ,1,0, , , ,0,1.0, , ,0, ,0, ,0, , ,0,10462,0
10001496, ,0,0, ,0,68, ,0,0,13,0,0,0,0, , , , ,1, ,0, , ,0,0,0,0,0, , ,1,3,0, ,0, , ,0, ,6,0,0,0,63,0, ,0, , ,0,0,0,0,0, ,0,0, , , ,0,0,0,0,1,0,0, , ,0,0, , , , , , ,0, , ,0,1,0,2017-06-17T00:00:00.000,1, ,0,0,1, , ,0,1,0,0, ,0,1, ,0, ,0, ,1,0,0.0, ,0,1,0,0.0, ,1,0, ,0,0,0,3,1,0,0,0, ,3,0,0,0, ,0, ,0,2, ,70,0,0, ,0,0,0, , ,0,2.0, , ,0,ref,0, ,0, , ,0,11209,0
10001720, ,0,0, ,1,83, ,0,0,6,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,3, , , ,71, , ,0, , ,0,1, , , , ,0, , , , , ,0,0,1,2,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-21T00:00:00.000, , , ,0, ,2, ,1,1,1,0, ,0,1, , , ,0, , ,0,2.0, ,0, ,1,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,3, ,75,0,1, ,0, , , , ,0,1.0, , ,0, ,0, ,0, , , ,11432,0
