property_id,multifamily_housing_percent,alert_no_meters_are_associated,multifamily_housing_resident,office_number_of_workers,strip_mall_gross_floor_area,multifamily_housing_percent_1,data_center_ups_system,total_ghg_emissions_metric,urgent_care_clinic_other,largest_property_use_type_1,restaurant_gross_floor_area,municipally_supplied_potable_2,non_refrigerated_warehouse,hospital_general_medical_5,repair_services_vehicle_shoe,_2nd_largest_property_use,estimated_data_flag_natural,percent_of_electricity_that,electricity_use_generated,_3rd_largest_property_use_1,data_center_gross_floor_area,electricity_use_grid_purchase_1,site_eui_kbtu_ft,mailing_center_post_office,occupancy,hotel_room_density_number,source_energy_use_kbtu,nyc_borough_block_and_lot,hospital_general_medical_12,city,hospital_general_medical_6,generation_date,borough,hospital_general_medical_17,electricity_use_generated_1,medical_office_gross_floor,food_sales_gross_floor_area,electricity_use_grid_purchase,community_board,alert_property_has_no_uses,national_median_source_energy,estimated_data_flag_fuel_2,pre_school_daycare_gross,other_number_of_workers_on,hospital_general_medical_16,hotel_worker_density_number,property_gfa_epa_calculated,hospital_general_medical_9,date_property_last_modified,data_center_it_energy,data_quality_checker_run,k_12_school_gross_floor_area,nyc_building_identification,data_center_it_equipment,electricity_use_generated_2,largest_property_use_type,retail_store_number_of_walk,social_meeting_hall_gross,multifamily_housing_number_1,alert_individual_monthly
2945307,Not Available,Ok,Not Available,127.41,Not Available,Not Available,Not Available,273.8,Not Available,55395.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Yes,0,Not Available,Not Available,Not Available,1468395.1,78.2,Not Available,100,Not Available,7616532.7,Not Available,Not Available,New York,Not Available,2016-02-23T13:41:30.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1468395.1,105.0,Ok,12188583.1,Not Available,Not Available,Not Available,Not Available,Not Available,55395.0,Not Available,09/03/2014 11:22 PM EDT,Not Available,True,Not Available,Not Available,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
2682204,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,153067.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100,Not Available,Not Available,3010660035,Not Available,Brooklyn,Not Available,2016-03-10T10:49:36.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,Not Available,306.0,Ok,37218828.7,Not Available,Not Available,Not Available,Not Available,Not Available,153067.0,Not Available,05/26/2015 02:57 PM EDT,Not Available,False,Not Available,Not Available,Not Available,Not Available,Senior Care Community,Not Available,Not Available,Not Available,Ok
3112104,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,392.8,Not Available,94080.0,Not Available,38.13,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1187829.8,68.7,Not Available,100,Not Available,9238984.8,3-07654-0014,Not Available,Brooklyn,Not Available,2016-03-24T16:16:07.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,1187829.8,318.0,Ok,10412603.1,Not Available,Not Available,Not Available,Not Available,Not Available,94080.0,Not Available,04/22/2015 11:30 AM EDT,Not Available,True,Not Available,3209903,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Possible Issue
3070619,Not Available,Ok,Not Available,35,Not Available,Not Available,Not Available,5373.4,Not Available,436099.0,Not Available,44.23,Not Available,Not Available,Not Available,Retail Store,Not Available,0,Not Available,Not Available,Not Available,48027619.1,92.7,Not Available,100,Not Available,175996635.1,1010157501,Not Available,New York,Not Available,2016-03-03T11:19:23.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,48027633.7,105.0,Ok,132330564.5,Not Available,Not Available,Not Available,Not Available,Not Available,743816.0,Not Available,02/24/2016 10:28 AM EST,Not Available,False,Not Available,1088760,Not Available,Not Available,Office,0,Not Available,Not Available,Ok
2560548,Not Available,Ok,Not Available,407,Not Available,Not Available,Not Available,1386.1,Not Available,177000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Other,No,0,Not Available,Not Available,Not Available,9533244,94.5,Not Available,100,Not Available,37933307.9,1008510035,Not Available,NEW YORK,Not Available,2016-03-30T16:47:06.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,9533243.7,105.0,Ok,45560068.6,No,Not Available,Not Available,Not Available,Not Available,184600.0,Not Available,04/29/2015 01:59 PM EDT,Not Available,True,Not Available,1016286,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
3351438,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,3268.8,Not Available,410257.0,Not Available,66.65,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,21869998.8,120.1,Not Available,100,1.57462,97435810,Not Available,Not Available,New York,Not Available,2016-03-31T11:57:03.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,21869998.3,106.0,Ok,95558995.8,Not Available,Not Available,Not Available,Not Available,0.68737,410257.0,Not Available,09/03/2014 11:25 PM EDT,Not Available,False,Not Available,Not Available,Not Available,Not Available,Hotel,Not Available,Not Available,Not Available,Ok
4442679,80,Ok,No specific resident population,Not Available,Not Available,100,Not Available,375.4,Not Available,70000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,77.6,Not Available,100,Not Available,5538650.2,4-06790-0001,Not Available,Flushing,Not Available,2016-03-09T09:42:36.000,,Not Available,Not Available,Not Available,Not Available,Not Available,,Ok,10539580.4,Not Available,Not Available,Not Available,Not Available,Not Available,70000.0,Not Available,06/08/2015 01:49 PM EDT,Not Available,False,Not Available,4455379,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,17,Ok
2711475,90,Ok,Not Available,Not Available,Not Available,100,Not Available,389.1,Not Available,51808.0,Not Available,6054.53,Not Available,Not Available,Not Available,Parking,Not Available,0,Not Available,Not Available,Not Available,1127356.5,97.6,Not Available,100,Not Available,7505943.8,4082760030,Not Available,Douglaston,Not Available,2016-03-24T15:51:31.000,QUEENS,Not Available,Not Available,Not Available,Not Available,1127356.6,411.0,Ok,6714486.8,Not Available,Not Available,Not Available,Not Available,Not Available,54096.0,Not Available,03/24/2016 12:34 PM EDT,Not Available,True,Not Available,4461386;4461387;4440420;4461388;4440421;4461389;4440422;4461391;4440423;4461392;4440424;4461393;4440425;4461394;4440426;4461395;4440427;4461396;4440428;4461403;4440429;4461397;4461398;4461399;4440430;4461400;4440434;4461401,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,59,Ok
3103484,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,499.6,Not Available,64414.0,Not Available,48.92,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1292377.6,104.5,Not Available,100,Not Available,9569437.4,1-02098-0053,Not Available,New York,Not Available,2016-03-24T15:14:38.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1292377.6,109.0,Ok,9206352.3,Not Available,Not Available,Not Available,Not Available,Not Available,64414.0,Not Available,09/03/2014 11:23 PM EDT,Not Available,True,Not Available,1062461,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
4112409,90,Ok,No specific resident population,Not Available,Not Available,100,Not Available,544.3,Not Available,115000.0,Not Available,57.66,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,2607139.9,76.4,Not Available,100,Not Available,14672035,1-01145-0061,Not Available,New York,Not Available,2016-03-15T10:08:46.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,2607139.8,107.0,Ok,18414968.4,Not Available,Not Available,Not Available,Not Available,Not Available,115000.0,Not Available,03/02/2016 10:10 AM EST,Not Available,False,Not Available,1030038,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
2945615,Not Available,Ok,Not Available,144,Not Available,Not Available,Not Available,288.1,Not Available,63000.0,Not Available,14.93,Not Available,Not Available,Not Available,Retail Store,No,0,Not Available,Not Available,Not Available,1478989.7,53.8,Not Available,100,Not Available,6864080.5,1008280064,Not Available,New York,Not Available,2016-03-01T09:23:11.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1478989.8,105.0,Ok,13374152.9,Not Available,Not Available,Not Available,Not Available,Not Available,68300.0,Not Available,09/02/2015 10:04 PM EDT,Not Available,True,Not Available,1015663,Not Available,Not Available,Office,0,Not Available,Not Available,Possible Issue
1557168,Not Available,Ok,Not Available,2400,Not Available,Not Available,Not Available,5251.7,Not Available,872984.0,13199,23.49,Not Available,Not Available,Not Available,Financial Office,Not Available,0,Not Available,13199,Not Available,48792760.1,73,Not Available,95,Not Available,175044151.7,1-00862-0029,Not Available,New York,Not Available,2016-02-26T16:56:51.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,48792759.4,105.0,Ok,248432036.4,Not Available,Not Available,20,Not Available,Not Available,925843.0,Not Available,04/27/2015 07:26 PM EDT,Not Available,True,Not Available,1017019,Not Available,Not Available,Office,0,Not Available,Not Available,Ok
2945322,Not Available,Ok,Not Available,390,Not Available,Not Available,Not Available,266.9,Not Available,88650.0,Not Available,Not Available,88650,Not Available,Not Available,Office,Not Available,0,Not Available,Not Available,Not Available,3218325.7,32.7,Not Available,100,Not Available,10105543,2-05611-0027,Not Available,Bronx,Not Available,2016-03-01T12:56:26.000,BRONX,Not Available,Not Available,Not Available,Not Available,3218325.8,210.0,Ok,25736993.6,Not Available,Not Available,Not Available,Not Available,Not Available,98391.0,Not Available,09/03/2014 11:22 PM EDT,Not Available,True,Not Available,2081725,Not Available,Not Available,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Ok
2750378,100,Ok,No specific resident population,Not Available,Not Available,100,Not Available,1154.4,Not Available,258300.0,Not Available,37.1,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,8214963.2,66.3,Not Available,100,Not Available,35147391.8,4-00021-7501,Not Available,Long Island City,Not Available,2016-03-24T11:33:31.000,QUEENS,Not Available,Not Available,Not Available,Not Available,8214964.5,402.0,Ok,33771602,Not Available,Not Available,Not Available,Not Available,Not Available,258300.0,Not Available,09/03/2014 11:21 PM EDT,Not Available,True,Not Available,4536823,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,184,Ok
4415003,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,214.8,Not Available,287720.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,2590262.8,9,Not Available,100,Not Available,8133425.3,2-02490-0001,Not Available,Bronx,Not Available,2016-02-22T11:40:33.000,BRONX,Not Available,Not Available,Not Available,Not Available,2590262.8,204.0,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,287720.0,Not Available,05/01/2015 06:49 PM EDT,Not Available,False,Not Available,2003018,Not Available,Not Available,Parking,Not Available,Not Available,Not Available,Ok
2674133,0,Ok,No specific resident population,2.37,Not Available,100,Not Available,2477.9,Not Available,423246.0,Not Available,Not Available,Not Available,Not Available,Not Available,Parking,No,0,Not Available,1032,Not Available,10154818.3,96.5,Not Available,100,Not Available,64221491.4,4-16155-0021,Not Available,Queens,Not Available,2016-02-22T09:59:52.000,QUEENS,Not Available,Not Available,Not Available,Not Available,10154818.8,414.0,Ok,54277964.4,Not Available,Not Available,Not Available,Not Available,Not Available,474003.0,Not Available,09/03/2014 11:20 PM EDT,Not Available,False,Not Available,4445407,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
2750267,0,Ok,Not Available,Not Available,Not Available,0,Not Available,743.5,Not Available,112530.0,Not Available,50.07,Not Available,Not Available,Not Available,Parking,No,0,Not Available,Not Available,Not Available,1939435.4,113.6,Not Available,100,Not Available,17469331.3,2-03255-0065,Not Available,New York,Not Available,2016-03-24T08:55:37.000,BRONX,Not Available,Not Available,Not Available,Not Available,1939435.2,208.0,Ok,15847354.8,Not Available,Not Available,Not Available,Not Available,Not Available,121000.0,Not Available,03/27/2015 04:42 PM EDT,Not Available,True,Not Available,2015661,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
4040938,10,Ok,No specific resident population,Not Available,Not Available,10,Not Available,1061.1,Not Available,121194.0,Not Available,Not Available,Not Available,Not Available,Not Available,Medical Office,No,0,Not Available,18504,Not Available,7192318.6,100.1,Not Available,100,Not Available,31768558.6,1018527502,Not Available,New York,Not Available,2016-03-31T15:19:50.000,MANHATTAN,Not Available,Not Available,24581,Not Available,7192317.4,107.0,Ok,29096668.5,Not Available,Not Available,Not Available,Not Available,Not Available,177820.0,Not Available,09/03/2014 11:30 PM EDT,Not Available,False,Not Available,1088438,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,98,Ok
3314740,0,Ok,No specific resident population,Not Available,Not Available,100,Not Available,426.9,Not Available,55458.0,Not Available,51.69,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,809589.1,101.6,Not Available,100,Not Available,7418876.9,1-01849-0023,Not Available,New York,Not Available,2016-03-15T11:58:15.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,809589.2,110.0,Ok,5852049,Not Available,Not Available,Not Available,Not Available,Not Available,55458.0,Not Available,09/03/2014 11:25 PM EDT,Not Available,False,Not Available,1055869,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,31,Ok
2942072,90,Ok,No specific resident population,Not Available,Not Available,100,Not Available,429.3,Not Available,84368.0,Not Available,100.61,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1899681.2,83.2,Not Available,100,Not Available,11337025.2,3-07819-0046,Not Available,Brooklyn,Not Available,2016-03-17T09:46:39.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,1899681.2,318.0,Ok,11342831.2,Not Available,Not Available,Not Available,Not Available,Not Available,84368.0,Not Available,09/03/2014 11:22 PM EDT,Not Available,True,Not Available,3217221;3820122,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
2653163,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,704.9,Not Available,68000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,8497753.2,125,Not Available,100,Not Available,26685052,1008350056,Not Available,New York,Not Available,2016-03-17T12:10:05.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,8497754.8,105.0,Ok,7781898.9,Not Available,Not Available,Not Available,Not Available,Not Available,68000.0,Not Available,09/03/2014 11:20 PM EDT,Not Available,False,Not Available,1083635;1083636;1083634,Not Available,Not Available,Retail Store,0,Not Available,Not Available,Possible Issue
