bin,the_geom,lm_orig,style_oth,hist_dist,mat_prim,shape_leng,lot,mat_other,mat_four,date_high,alt_arch_2,arch_build,circa,altered,notes,lm_new
3059275,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97497076234886, 40.68639574582036], [-73.97505382269682, 40.68627217555867], [-73.9751187123618, 40.686297449916715], [-73.97503529819598, 40.68642154604809], [-73.97497076234886, 40.68639574582036]]]]}",0,0,Brooklyn Academy of Music Historic District,Cast Iron,141.789793363,19,0,0,1882,0,Charles A. Snedecker,0,0,0,0
3026117,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97899001922313, 40.66546166794383], [-73.97905830946637, 40.66538012697059], [-73.97907852062059, 40.66535599411909], [-73.97911986047782, 40.66537606872748], [-73.97913296054247, 40.66538243054806], [-73.97904445919619, 40.66548810441441], [-73.9790403836198, 40.665489125757496], [-73.97903613319484, 40.66548958334561], [-73.97903184274277, 40.66548946369556], [-73.9790276470794, 40.66548877043398], [-73.97902367628458, 40.66548752519695], [-73.97902005451962, 40.66548576672934], [-73.97901689766249, 40.665483550884396], [-73.97901430384753, 40.66548094611917], [-73.97901235464843, 40.66547803619657], [-73.97901111034909, 40.66547491117928], [-73.97901061112795, 40.665471668330284], [-73.97899001922313, 40.66546166794383]]]]}",0,0,Park Slope Historic District Extension,Limestone,129.111343519,105,0,0,1903,0,Axel S. Hedman,1,0,0,0
3024443,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97267399006402, 40.67575098802562], [-73.97275000380515, 40.67563909006764], [-73.97275610827904, 40.67563010437491], [-73.97278814476401, 40.67564271916445], [-73.97280896835946, 40.67561206425804], [-73.9728497111088, 40.675628107546814], [-73.97274467816639, 40.675782722726524], [-73.9727285958475, 40.675788412871036], [-73.97270091362402, 40.67577751277813], [-73.97269935870013, 40.67576487728536], [-73.97267190000217, 40.675754064588396], [-73.97267399006402, 40.67575098802562]]]]}",0,0,Park Slope Historic District,Brownstone,176.327890895,28,0,0,1889,0,"Robert Dixon (architect), William Flanagan (builder)",0,0,0,0
3026214,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97819562892197, 40.66428830715606], [-73.97828541009068, 40.66418104746023], [-73.97833883070143, 40.66420697528489], [-73.97824904958338, 40.66431423592264], [-73.97819562892197, 40.66428830715606]]]]}",0,0,Park Slope Historic District,Brownstone,127.831987972,32,0,0,1889,0,Not determined,1,0,0,0
3025641,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97543995677155, 40.66717205568799], [-73.9755314136517, 40.667061883564415], [-73.9755936860282, 40.667091855151554], [-73.97550222920947, 40.66720202822474], [-73.97543995677155, 40.66717205568799]]]]}",0,0,Park Slope Historic District,Limestone,135.845277182,34,0,0,1892,0,Magnus Dahlander,0,0,0,0
3002730,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99607975378443, 40.69131638815486], [-73.99621891637142, 40.69135627203282], [-73.99621643993568, 40.69136127700312], [-73.9962375253354, 40.6913673210377], [-73.996240712872, 40.691360877970794], [-73.99625684604925, 40.69136550173081], [-73.99631023922781, 40.69138080407273], [-73.99627938380816, 40.69144317891798], [-73.99618947825974, 40.691417411396884], [-73.9961861262505, 40.69142418674619], [-73.99612454403076, 40.6914065373342], [-73.99604625844717, 40.69138410018913], [-73.99606866598222, 40.69133880334819], [-73.99607975378443, 40.69131638815486]]]]}",0,0,Brooklyn Heights Historic District,Brick,193.912189332,40,0,0,1849,0,Not determined,0,0,0,0
3059462,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97033620086832, 40.68702508864839], [-73.97046874987923, 40.687008856762915], [-73.97048038383876, 40.687063907244536], [-73.97034783590418, 40.68708013914352], [-73.97033620086832, 40.68702508864839]]]]}",0,0,Fort Greene Historic District,Brownstone,115.094648579,11,0,0,1859,0,Edward Robbins (builder)(attributed),1,0,0,0
3025647,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97542926349496, 40.6668186243723], [-73.97537223783446, 40.666791177063814], [-73.97528024344004, 40.66674689878181], [-73.97532060320022, 40.66669827959327], [-73.97542187598211, 40.66674702368286], [-73.97556113531485, 40.6668140508268], [-73.9755644659575, 40.66682597616464], [-73.97556672299986, 40.66683405787286], [-73.97555392840657, 40.66684947018418], [-73.97552994627038, 40.666851622721296], [-73.97550450177843, 40.666839375694416], [-73.97545641160735, 40.66681622939244], [-73.97542926349496, 40.6668186243723]]]]}",0,0,Park Slope Historic District,Sandstone,201.313516946,43,0,0,1899,0,Axel S. Hedman,0,0,0,0
3053423,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93801157149849, 40.68180464937699], [-73.93808101592151, 40.681796736125996], [-73.93808810700573, 40.68183280554196], [-73.93810287316384, 40.68190790647805], [-73.93803342744572, 40.68191581884102], [-73.93801914289607, 40.68184316215148], [-73.93801157149849, 40.68180464937699]]]]}",0,0,Stuyvesant Heights Historic District,Brownstone,120.858269479,46,0,0,1873,0,Not determined,0,0,0,0
3356936,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96129848502464, 40.63711596547665], [-73.96121824071075, 40.63712356853738], [-73.96121342895201, 40.63709410013505], [-73.96129367323097, 40.637086497077576], [-73.96129848502464, 40.63711596547665]]]]}",0,0,Ditmas Park Historic District,Not determined,66.5233422048,45,0,0,0,0,Not determined,0,0,0,0
3052649,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95278947933852, 40.68158393504637], [-73.95286413276926, 40.68157550171809], [-73.95286611402416, 40.68158566483352], [-73.95288774874439, 40.68169665667694], [-73.95281309518107, 40.681705090020394], [-73.95278947933852, 40.68158393504637]]]]}",0,0,Bedford Historic District,Brownstone,131.11200341,98,0,0,1879,0,Thomas B. Jackson,1,0,0,0
3059116,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97040724607234, 40.68779599068137], [-73.97047365634968, 40.68778754921653], [-73.97049309759768, 40.68787616923631], [-73.97049577524335, 40.68788837818461], [-73.97049946114277, 40.687905178209185], [-73.97043304956861, 40.687913619688445], [-73.97043039082152, 40.68790150079493], [-73.97040724607234, 40.68779599068137]]]]}",0,0,Fort Greene Historic District,Brownstone,124.243826773,63,0,0,1876,0,Giddings H. Pinney (builder)(attributed),0,0,0,0
3356400,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95740907834515, 40.65999962156531], [-73.95743928788887, 40.65999772725386], [-73.95744076911048, 40.66001142285831], [-73.95744477545685, 40.66004847969769], [-73.95741456470827, 40.66005037310966], [-73.95741155761357, 40.6600225523373], [-73.95740907834515, 40.65999962156531]]]]}",0,0,Prospect Lefferts Gardens Historic District,Not determined,53.9260047603,63,0,0,0,0,Not determined,0,0,0,0
3059042,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97210119835269, 40.68790638723933], [-73.9720254529278, 40.687915219097576], [-73.97194484983551, 40.68792461794594], [-73.97193496995243, 40.68787551863971], [-73.97205971529726, 40.687860972383056], [-73.97209131835719, 40.687857287946436], [-73.97210119835269, 40.68790638723933]]]]}",0,0,Fort Greene Historic District,Not determined,123.926014991,60,0,0,0,0,Not determined,0,0,0,0
3340818,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98077838215636, 40.66719573841115], [-73.98083565636543, 40.66722321729901], [-73.98079367475678, 40.66727395255892], [-73.98073640052118, 40.66724647455083], [-73.98077838215636, 40.66719573841115]]]]}",0,0,Park Slope Historic District Extension,Brick,81.2545401905,4,0,0,1927,0,Howard G. Dangler,1,0,0,0
3024776,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97472664085761, 40.67286003413316], [-73.97476532404387, 40.67280206655772], [-73.97480972181663, 40.6727355345199], [-73.97483445270518, 40.6727451016022], [-73.97485091622976, 40.672739155498434], [-73.97485310695001, 40.6727383644245], [-73.97486885866013, 40.67274445805037], [-73.97487495541894, 40.67276077041321], [-73.97486474621033, 40.67277606973699], [-73.97485869784065, 40.672785133901606], [-73.97479328043687, 40.67288316317574], [-73.97478368157438, 40.67287945004935], [-73.97477960118952, 40.67288556455338], [-73.97475426681092, 40.67292352831787], [-73.97473247889768, 40.67292856191713], [-73.97469149244705, 40.67291270654321], [-73.9747055809296, 40.672891594362135], [-73.97472664085761, 40.67286003413316]]]]}",0,0,Park Slope Historic District,Brownstone,186.989754976,60,0,0,1888,0,John Magilligan,0,0,0,0
3051449,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9469120789106, 40.685402333240944], [-73.9470688733341, 40.68538389630768], [-73.94707930525337, 40.68543531234518], [-73.94692251071258, 40.68545374839203], [-73.9469120789106, 40.685402333240944]]]]}",0,0,Bedford Historic District,Brownstone,125.911244873,4,0,0,1883,0,Frederick C. Vrooman,1,0,0,0
3064584,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95536930060416, 40.73105408234717], [-73.9553178626097, 40.73105894315519], [-73.95529677455237, 40.731061313213395], [-73.95527593592107, 40.73093368415787], [-73.95534852195816, 40.73092682613858], [-73.95536691562343, 40.73103947697618], [-73.95536930060416, 40.73105408234717]]]]}",0,0,Greenpoint Historic District,Brick,134.121931497,54,0,0,1889,0,Theobald Engelhardt,0,0,0,0
3029188,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96400532338897, 40.67544119204863], [-73.96398206911005, 40.67550399748742], [-73.96395944731566, 40.67556509664344], [-73.96393306248093, 40.675559433141835], [-73.9639230964936, 40.67556572551699], [-73.96388646640014, 40.675557864236914], [-73.9639083799198, 40.67549867846724], [-73.96394803855358, 40.67539156474592], [-73.96401812909578, 40.67540660727613], [-73.96400532338897, 40.67544119204863]]]]}",0,0,Prospect Heights Historic District,Brick,164.892870243,47,0,0,1900,0,Not determined,1,0,0,0
3030795,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94324001548426, 40.67519700028573], [-73.94324500187449, 40.67515136644348], [-73.94325645279471, 40.6750465593419], [-73.94325752326073, 40.6750367631663], [-73.94332778690983, 40.67504121302301], [-73.94331503915573, 40.67515788738081], [-73.94330813003059, 40.67522112354701], [-73.94329678662346, 40.675220404749155], [-73.94329574358471, 40.67522994159001], [-73.94330164769252, 40.67523031551182], [-73.94329916345286, 40.67525305319316], [-73.94329908358434, 40.67525378527251], [-73.94329317947445, 40.675253411350525], [-73.94329082039816, 40.67527500183708], [-73.94328774297072, 40.675278984198805], [-73.94328387225809, 40.67528254382781], [-73.9432793065079, 40.675285589820426], [-73.94327416288216, 40.67528804388961], [-73.94326857272189, 40.675289843964435], [-73.94326267799919, 40.675290945089145], [-73.94322997829727, 40.67528887398377], [-73.94323362959338, 40.675255454970376], [-73.94324001548426, 40.67519700028573]]]]}",0,0,Crown Heights North Historic District,Limestone,223.106366629,68,0,0,1898,0,Not determined,1,0,0,0
3324478,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94338737485232, 40.675364739784975], [-73.9433927919444, 40.67528953773772], [-73.94352581672051, 40.675295092649314], [-73.94352039977812, 40.67537029470282], [-73.94338737485232, 40.675364739784975]]]]}",0,0,Crown Heights North Historic District,Orange Roman Brick,128.787560437,70,0,0,1892,0,Montrose W. Morris,0,0,0,0
3058875,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97462792047092, 40.688830677344114], [-73.97477348638084, 40.6888145208167], [-73.97479396055579, 40.68881224790466], [-73.97480391258703, 40.68886419709984], [-73.97478368092565, 40.68886644305128], [-73.97463787119267, 40.68888262655315], [-73.97462792047092, 40.688830677344114]]]]}",0,0,Fort Greene Historic District,Brownstone,131.322660319,21,0,0,1875,0,Lawrence Kane (builder),1,0,0,0
3024680,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9729735801518, 40.672844696130994], [-73.97300911293407, 40.67279240705417], [-73.97319480591582, 40.6728655578914], [-73.97319274450682, 40.672877082204074], [-73.97318921082538, 40.672896849489476], [-73.97315927205699, 40.67291784792531], [-73.97309390905596, 40.67289209863618], [-73.9729735801518, 40.672844696130994]]]]}",0,0,Park Slope Historic District,Not determined,160.238605215,1,0,0,1883,0,"Charles Werner (architect), William Gubbins (builder)",0,0,0,0
3002383,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99627093698513, 40.69279233350774], [-73.99628203087023, 40.692770033564905], [-73.99629631589261, 40.69274132117112], [-73.99645856446116, 40.692788086311914], [-73.99643318566022, 40.69283909868398], [-73.9962971514493, 40.69279988965752], [-73.99627093698513, 40.69279233350774]]]]}",0,0,Brooklyn Heights Historic District,Brownstone,135.968820445,35,0,0,1879,0,Not determined,0,1,No. 18 has been stuccoed and has had its details simplified.,0
3024815,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97180595756996, 40.67212675752916], [-73.97181343948013, 40.67211554344505], [-73.97186422811735, 40.6720394146108], [-73.97188802293606, 40.67200374651559], [-73.97192807041908, 40.67201923525094], [-73.97196937967861, 40.67203521145849], [-73.9718873144238, 40.672158222529625], [-73.97187887352365, 40.67215495880057], [-73.97186935785554, 40.67215652967436], [-73.97186731400159, 40.672159591826976], [-73.97183964516822, 40.67214889053877], [-73.97184168784038, 40.672145828386384], [-73.97183588265469, 40.67213833197705], [-73.9718213883928, 40.672132725422074], [-73.97180595756996, 40.67212675752916]]]]}",0,0,Park Slope Historic District,Not determined,154.765950683,29,0,0,1890,0,Not determined,1,0,0,0
3035333,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95308660329445, 40.66207281907011], [-73.9530856058766, 40.662063488412976], [-73.95307161385145, 40.6619326097555], [-73.95308557199897, 40.66192502049363], [-73.95310130876562, 40.66192404534775], [-73.95310676170257, 40.661923707175575], [-73.95311130078365, 40.66192637995769], [-73.95311656682777, 40.66192947988051], [-73.95312345070272, 40.66192905313965], [-73.95312957062254, 40.66192867381446], [-73.95314534641507, 40.66192769597688], [-73.9531603712485, 40.6620682465921], [-73.95313828864029, 40.66206961538823], [-73.95313471999968, 40.66207258653897], [-73.95313444908005, 40.66207275302414], [-73.95313060887908, 40.66207511891714], [-73.9531260487397, 40.66207715582819], [-73.9531211389467, 40.662078652286674], [-73.95311599186581, 40.662079574118835], [-73.95311072103617, 40.66207990065888], [-73.95310544589977, 40.662079624751485], [-73.95310028352436, 40.66207875274805], [-73.95309534978507, 40.66207730450698], [-73.95309075581943, 40.662075311591934], [-73.95308660329445, 40.66207281907011]]]]}",0,0,Prospect Lefferts Gardens Historic District,Red Brick,147.016950726,9,0,0,1905,0,Frank S. Lowe,0,0,0,0
3058421,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97294925887964, 40.69033422337393], [-73.97313388488584, 40.6903137898535], [-73.97314652273573, 40.69037995351022], [-73.97296189773311, 40.690400387051014], [-73.97294925887964, 40.69033422337393]]]]}",0,0,Fort Greene Historic District,Not determined,152.195467996,11,0,0,1865,0,Thomas Skelly (builder),1,0,0,0
3032312,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94777989837827, 40.671019724022685], [-73.94778532069566, 40.670965817124404], [-73.94794918841896, 40.67097537200707], [-73.94794376623346, 40.671029278913], [-73.94777989837827, 40.671019724022685]]]]}",0,0,Crown Heights North II Historic District,Brick,130.5751826,43,0,0,1899,0,Frederick L. Hine,1,0,0,0
3321950,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96379456564071, 40.68447490109757], [-73.96382372099893, 40.68447164410327], [-73.96386769359106, 40.68446673210795], [-73.9638893385701, 40.68457902758492], [-73.96381621049903, 40.68458719658818], [-73.96380145933702, 40.684510663574706], [-73.96379456564071, 40.68447490109757]]]]}",0,0,Clinton Hill Historic District,Brick,123.698972998,26,0,0,1865,0,James H. Scribner (attributed),1,0,0,0
3403997,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96002370000542, 40.65983259470175], [-73.96002779284841, 40.659832269236595], [-73.96003505722335, 40.65988514469219], [-73.96002771351401, 40.659885730177855], [-73.96000594136683, 40.65988746510946], [-73.96000161555538, 40.65988780940369], [-73.95999389342597, 40.65988842447267], [-73.95998663026664, 40.659835548114366], [-73.95999250286467, 40.65983508008742], [-73.96002370000542, 40.65983259470175]]]]}",0,0,Prospect Lefferts Gardens Historic District,Not determined,61.7045173722,98,0,0,0,0,Not determined,0,0,0,0
3119467,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96071889975653, 40.63866545558025], [-73.9608028631548, 40.63862470153859], [-73.96084050054901, 40.63866969887557], [-73.96081318675597, 40.6386829560129], [-73.96088409439614, 40.63876772977494], [-73.96086101853719, 40.63877892977921], [-73.96087348719324, 40.638793836707016], [-73.96084593213241, 40.6388072108373], [-73.96087410032065, 40.63884088811882], [-73.96087470987369, 40.63884161684588], [-73.96080932285453, 40.6388733540741], [-73.96077221577202, 40.63882898907304], [-73.96078041738059, 40.63882500887625], [-73.96071326516171, 40.638744724519384], [-73.96072559949152, 40.63873873758157], [-73.96068006870428, 40.6386843036741], [-73.96071889975653, 40.63866545558025]]]]}",0,0,Ditmas Park Historic District,Wood Frame,249.063660574,49,0,Brick,1903,0,Arlington D. Isham,0,0,0,0
